date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2018-07-17,3743649,132482424,35.65,35.2,35.6,0.05,1953,1102,35.55
2018-07-18,15648441,572806160,36.95,35.55,36.8,1.2,5980,1102,35.6
2018-07-19,10906833,408842191,37.75,36.55,37.75,0.95,4125,1102,36.8
2018-07-20,11715928,442908789,38.1,36.8,38.0,0.25,3278,1102,37.6
2018-07-23,3959639,150254173,38.1,37.6,38.0,0.0,1807,1102,38.0
2018-07-24,15183014,592880731,39.9,37.95,39.7,1.7,5552,1102,38.0
2018-07-25,13216832,529440348,40.4,39.55,39.55,-0.15,6187,1102,39.65
2018-07-26,22278595,914292474,41.9,39.95,41.75,2.2,6866,1102,40.0
2018-07-27,9434886,388066800,41.75,40.5,40.6,-1.15,4302,1102,41.6
2018-07-30,10005458,414960231,41.8,40.75,41.5,0.9,5171,1102,40.75
2018-07-31,8516961,348295984,41.5,40.65,40.8,-0.7,3569,1102,41.5
2018-08-01,14401659,600810548,42.4,41.0,41.4,0.6,5306,1102,41.0
2018-08-02,11266051,462030204,41.95,40.4,41.0,-0.4,4647,1102,41.45
2018-08-03,8793940,360209238,41.8,40.55,40.8,-0.2,3363,1102,41.1
2018-08-06,7727558,316798895,41.35,40.6,41.0,0.2,2534,1102,40.8
2018-08-07,6204191,255051845,41.6,40.7,41.1,0.1,3002,1102,41.0
2018-08-08,14674570,617555375,42.5,41.2,42.15,1.05,5315,1102,41.2
2018-08-09,11401054,478684365,42.4,41.3,41.55,-0.6,4465,1102,42.15
2018-08-10,6689026,277419892,42.0,40.95,41.3,-0.25,2905,1102,41.65
2018-08-13,13459063,564524058,42.5,41.55,42.1,0.8,4851,1102,42.4
2018-08-14,29778037,1288112883,44.1,42.1,44.1,2.0,9811,1102,42.1
2018-08-15,16308947,703183614,44.0,42.2,43.5,-0.6,6382,1102,44.0
2018-08-16,10114506,434356307,43.45,42.6,42.8,-0.7,3593,1102,43.0
2018-08-17,17955650,794465392,44.75,43.3,44.25,1.45,7693,1102,43.5
2018-08-20,8354203,369490498,44.75,43.8,44.35,0.1,3774,1102,44.35
2018-08-21,8021928,357177224,45.0,43.9,44.85,0.5,3480,1102,44.3
2018-08-22,4426818,198258587,45.0,44.5,44.8,-0.05,2217,1102,44.8
2018-08-23,10935247,488675447,45.7,43.95,44.5,-0.3,5036,1102,44.6
2018-08-24,6490322,288023459,44.85,43.65,44.8,0.3,2890,1102,44.2
2018-08-27,10457766,472708155,45.6,44.75,45.5,0.7,4312,1102,45.0
2018-08-28,9899700,444749897,45.5,44.45,44.85,-0.65,4234,1102,45.15
2018-08-29,13318774,601388833,45.75,44.6,45.4,0.55,5016,1102,44.8
2018-08-30,19596362,833379685,44.05,41.7,41.95,0.0,7433,1102,44.0
2018-08-31,14444481,605280449,42.45,41.5,41.85,-0.1,5869,1102,42.45
2018-09-03,8861335,363649439,41.95,40.8,40.8,-1.05,3625,1102,41.85
2018-09-04,10686856,442356354,41.7,40.85,41.1,0.3,4387,1102,40.85
2018-09-05,6910477,281122808,41.15,40.45,40.45,-0.65,3421,1102,41.1
2018-09-06,10881992,435911806,40.45,39.9,39.9,-0.55,4748,1102,40.2
2018-09-07,5523518,220632749,40.2,39.7,39.9,0.0,2587,1102,39.9
2018-09-10,13199505,506736530,40.15,37.5,38.4,-1.5,4552,1102,39.9
2018-09-11,38022273,1373234041,36.5,35.2,36.1,-2.3,9108,1102,36.5
2018-09-12,19087686,686303566,36.45,35.7,36.1,0.0,5280,1102,36.4
2018-09-13,25328089,909710275,37.25,36.2,37.0,0.9,7232,1102,36.6
2018-09-14,23391527,884179826,38.4,37.05,37.8,0.8,10885,1102,37.25
2018-09-17,12211085,448478794,37.8,36.3,36.4,-1.4,5816,1102,37.8
2018-09-18,10708496,395722713,37.3,36.6,37.0,0.6,5553,1102,36.6
2018-09-19,20068473,767892609,38.85,37.35,38.65,1.65,10587,1102,37.5
2018-09-20,19294393,758312435,39.85,38.7,39.45,0.8,9076,1102,39.0
2018-09-21,28360092,1150382789,41.25,39.65,41.25,1.8,8969,1102,39.7
2018-09-25,21172153,853635920,41.3,39.55,40.0,-1.25,8983,1102,41.25
2018-09-26,18498769,734342389,40.45,39.3,39.6,-0.4,6025,1102,40.0
2018-09-27,18559084,746816226,40.6,39.5,40.55,0.95,7527,1102,39.9
2018-09-28,23025319,948737548,41.7,40.55,41.5,0.95,8844,1102,40.9
2018-10-01,8547336,354535055,41.8,41.1,41.4,-0.1,4469,1102,41.7
2018-10-02,12159294,490585181,41.4,40.05,40.15,-1.25,5115,1102,41.4
2018-10-03,5490411,222945598,40.95,40.2,40.5,0.35,2918,1102,40.6
2018-10-04,10418512,413377333,40.3,39.45,39.7,-0.8,6111,1102,40.1
2018-10-05,10977909,436827910,40.4,39.05,40.15,0.45,5218,1102,39.15
2018-10-08,9237517,365788237,40.15,39.1,39.3,-0.85,4705,1102,40.15
2018-10-09,11477317,457319520,40.15,39.4,39.55,0.25,3529,1102,39.65
2018-10-11,18086505,692777776,38.75,37.75,38.15,-1.4,7505,1102,38.4
2018-10-12,9445153,361945567,39.0,37.5,39.0,0.85,4367,1102,38.05
2018-10-15,7629730,291419315,38.55,37.95,38.1,-0.9,3247,1102,38.55
2018-10-16,8449012,319942206,38.25,37.5,37.9,-0.2,4599,1102,38.1
2018-10-17,5469877,206782647,38.35,37.5,37.55,-0.35,2518,1102,38.2
2018-10-18,5599933,209607028,38.0,37.05,37.4,-0.15,2896,1102,38.0
2018-10-19,16105515,584374239,37.15,35.7,36.25,-1.15,5127,1102,37.15
2018-10-22,7596715,275858365,36.85,36.0,36.35,0.1,3003,1102,36.1
2018-10-23,23069998,795506467,36.05,33.55,34.0,-2.35,7697,1102,36.05
2018-10-24,16716439,558575158,34.5,33.0,33.55,-0.45,7170,1102,34.0
2018-10-25,13160089,436808226,33.5,32.75,33.5,-0.05,5146,1102,32.95
2018-10-26,22283471,723993171,33.75,31.85,32.1,-1.4,7802,1102,33.6
2018-10-29,30321839,940167097,32.2,30.4,30.75,-1.35,7934,1102,32.2
2018-10-30,12342035,386623255,31.8,30.75,31.7,0.95,4954,1102,31.0
2018-10-31,15961427,515290260,32.75,31.85,32.75,1.05,4793,1102,32.0
2018-11-01,17516018,582695388,33.7,32.75,33.3,0.55,6021,1102,32.75
2018-11-02,12401302,423785288,34.7,33.65,34.1,0.8,4688,1102,34.7
2018-11-05,15888730,519057038,33.6,32.2,32.45,-1.65,6266,1102,33.6
2018-11-06,7983070,259247928,32.95,32.2,32.4,-0.05,4330,1102,32.75
2018-11-07,9644756,322390865,33.8,32.75,33.7,1.3,4184,1102,32.8
2018-11-08,7803613,264205467,34.6,33.5,33.6,-0.1,2912,1102,34.3
2018-11-09,5775169,191148138,33.5,32.85,33.05,-0.55,2941,1102,33.4
2018-11-12,6083929,203872386,33.8,33.05,33.7,0.65,2065,1102,33.1
2018-11-13,6546618,219045365,33.95,32.6,33.7,0.0,2813,1102,32.6
2018-11-14,7945180,267330179,34.2,33.25,33.5,-0.2,3190,1102,34.2
2018-11-15,9687186,322846285,33.7,33.0,33.4,-0.1,4667,1102,33.7
2018-11-16,7367622,248697013,33.95,33.4,33.95,0.55,3694,1102,33.75
2018-11-19,7114223,239476639,34.0,33.45,33.65,-0.3,3883,1102,34.0
2018-11-20,6199554,207228081,33.75,33.2,33.25,-0.4,3200,1102,33.5
2018-11-21,6035446,198919904,33.25,32.8,33.0,-0.25,3197,1102,33.25
2018-11-22,6599709,215768252,33.05,32.55,32.6,-0.4,3771,1102,33.05
2018-11-23,3336682,108732141,32.85,32.45,32.55,-0.05,1415,1102,32.65
2018-11-26,5188309,171153402,33.3,32.65,33.05,0.5,2548,1102,32.7
2018-11-27,15889276,509027551,32.85,31.85,32.3,-0.75,6424,1102,32.85
2018-11-28,5714225,186995876,33.15,32.15,33.05,0.75,3091,1102,32.4
2018-11-29,9143276,300334903,33.25,32.65,32.65,-0.4,4196,1102,33.05
2018-11-30,17412537,583454750,33.7,32.85,33.7,1.05,5293,1102,32.95
2018-12-03,15319913,524659738,34.5,33.75,34.5,0.8,5961,1102,34.5
2018-12-04,21961127,742786552,34.6,33.5,33.85,-0.65,7801,1102,34.5
2018-12-05,9014509,301800042,33.8,33.0,33.8,-0.05,4309,1102,33.3
2018-12-06,7805999,259990661,33.65,33.15,33.15,-0.65,4241,1102,33.6
2018-12-07,3244244,108320638,33.55,33.05,33.5,0.35,1511,1102,33.3
2018-12-10,3668372,121305636,33.25,33.0,33.0,-0.5,2117,1102,33.0
2018-12-11,6623200,218440686,33.3,32.85,32.95,-0.05,3217,1102,33.3
2018-12-12,6079558,201305626,33.35,32.9,33.15,0.2,2487,1102,33.2
